"","genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","ensembl_gene_id","entrezgene_id"
"950","Mef2d",1508.49255679934,-0.432033162425329,0.149810451735541,0.000564333939420682,0.00800559046352353,"ENSMUSG00000001419",17261
"951","Tmem141",1674.61478202787,0.480699277126951,0.168304111678872,0.00056881673955867,0.00806129529826158,"ENSMUSG00000026939",51875
"952","Ppm1l",1956.55775617326,-0.489051538336533,0.174583148783454,0.000571023220978272,0.00808466275170214,"ENSMUSG00000027784",242083
"953","Mecp2",1168.63886519145,-0.433673274190584,0.150579961237221,0.000572311274298416,0.00809499400466188,"ENSMUSG00000031393",17257
"954","Col5a2",415.939020425643,-0.515505722599399,0.185956166390489,0.000573510978047168,0.00810083204193758,"ENSMUSG00000026042",12832
"955","Coro1b",6420.8122780729,0.364677721214701,0.121028636767713,0.000573841530353834,0.00810083204193758,"ENSMUSG00000024835",23789
"956","Fbxo7",2269.00272187337,0.365968452500894,0.121591461741007,0.00057501804673502,0.00810954439840887,"ENSMUSG00000001786",69754
"957","Klhl29",141.059631365794,-0.947553972387722,0.386912375084813,0.000575677826151936,0.00811095930374225,"ENSMUSG00000020627",208439
"958","Aspscr1",3638.0273551544,0.407359287433057,0.137923067231158,0.000577606542225398,0.00813023266911051,"ENSMUSG00000025142",68938
"959","Paqr6",3058.67248106124,0.551240974383734,0.198229746271246,0.000578453802772558,0.00813426113733903,"ENSMUSG00000041423",68957
"960","Cdk19",2045.70271093199,-0.46698365147827,0.165603168287835,0.000580331485500715,0.00814486532119009,"ENSMUSG00000038481",78334
"961","Rad54l2",199.406669490097,-0.66676922166911,0.254608071630576,0.000579894579296094,0.00814486532119009,"ENSMUSG00000040661",81000
"962","Eml5",747.034138400461,-0.548244120068107,0.201277919448284,0.000581181761930438,0.0081489102364289,"ENSMUSG00000051166",319670
"963","Arfgef1",1663.65054018302,-0.401466070962064,0.137421163305734,0.000585665675509322,0.0081959275709789,"ENSMUSG00000067851",211673
"964","Tie1",240.734073333452,-0.966839878061783,0.398884727149437,0.000585386265242963,0.0081959275709789,"ENSMUSG00000033191",21846
"965","Asic1",1847.99449565664,-0.478915670888335,0.1707319731308,0.0005875706868227,0.00821156566097121,"ENSMUSG00000023017",11419
"966","Myo9a",1366.70660000604,-0.440784795692556,0.154137272620864,0.000587915930203346,0.00821156566097121,"ENSMUSG00000039585",270163
"967","Tarbp2",1121.444244551,0.488566426329067,0.172426801886206,0.000589821539444651,0.00823025281893027,"ENSMUSG00000023051",21357
"968","Snrk",4302.90043764778,-0.346208605245686,0.115006784091218,0.000590832263226231,0.00823642899255182,"ENSMUSG00000038145",20623
"969","Fmod",88.4404987163481,-0.970304139742302,0.397572731710041,0.000596001839122649,0.00830051360576385,"ENSMUSG00000041559",14264
"970","Birc6",1225.24573439934,-0.55923251531873,0.207463685431517,0.000601203414251629,0.00836492044128609,"ENSMUSG00000024073",12211
"971","Cfap44",142.898176057842,-0.882693046624634,0.358261277996049,0.000602136494588599,0.00836987046840414,"ENSMUSG00000071550",212517
"972","Grm2",139.930850713941,-0.994513905539585,0.413054118826604,0.000602779535895438,0.00837078324847899,"ENSMUSG00000023192",108068
"973","4930579G24Rik",522.307474478695,0.488295812469474,0.173143650511791,0.000610045301053816,0.0084554844882201,"ENSMUSG00000027811",75939
"974","Prkcg",315.651793593447,-0.71135517843666,0.278106662038354,0.000611715905428568,0.00847054173534229,"ENSMUSG00000078816",18752
"975","Cdh1",18.8051870282182,-2.28685296297499,0.986841139395597,0.000614394285527151,0.00849951178585175,"ENSMUSG00000000303",12550
"976","Rc3h2",1104.63407066354,-0.541500424659007,0.198044325253166,0.000616838416837502,0.00850896609639401,"ENSMUSG00000075376",319817
"977","Chst8",583.143883121114,0.511725135501587,0.183326546410385,0.000616455016651492,0.00850896609639401,"ENSMUSG00000060402",68947
"978","Arf3",8636.11640591514,-0.456127184996466,0.161830906081244,0.000617641880066994,0.00851195054867992,"ENSMUSG00000051853",11842
"979","Cd53",128.212783178836,-0.816813568333387,0.32743640290904,0.000619891343349527,0.00853483826769367,"ENSMUSG00000040747",12508
"980","2410004P03Rik",163.003549964581,-0.816870913151087,0.328874939581111,0.000623270104025459,0.0085732162885779,"ENSMUSG00000071398",73667
"981","Ago1",616.504212553315,-0.574847175926931,0.215258702869473,0.000624391681847541,0.00858050294163569,"ENSMUSG00000041530",236511
"982","Gcat",1105.22328295358,0.481292512214229,0.17057878597707,0.000626977363600443,0.00860787672109775,"ENSMUSG00000006378",26912
"983","Chek2",360.245170756818,0.560654534431154,0.205249439730884,0.000627975530766543,0.00861342407289815,"ENSMUSG00000029521",50883
"984","Nab1",1718.01679642972,-0.38056859142559,0.129901536705368,0.000630118943128186,0.00863465447776223,"ENSMUSG00000002881",17936
"985","Tmem117",191.047487416678,0.703208457750282,0.268615250358001,0.000632961545187387,0.00864908245252284,"ENSMUSG00000063296",320709
"986","Gpr137b",1770.03446040922,0.449154505024545,0.157124418586512,0.000633834799139897,0.00865285962140322,"ENSMUSG00000021306",83924
"987","Thbd",121.68405711981,-0.965417932627891,0.401371227444369,0.000635385567400219,0.00866587013750553,"ENSMUSG00000074743",21824
"988","Top2b",8249.79499176428,-0.431771829545343,0.150305888823659,0.000636474331695889,0.00867256095951785,"ENSMUSG00000017485",21974
"989","Srd5a1",2322.67482618247,0.453656843333441,0.159118917088281,0.000637877151687842,0.00868351450250736,"ENSMUSG00000021594",78925
"990","Ywhag",10836.0575847444,-0.43239917680361,0.152724005946574,0.000638799338782014,0.00868791070699967,"ENSMUSG00000051391",22628
"991","Cdkl4",100.168063904058,-0.859970061621246,0.349235033194702,0.00064044290682824,0.00870210052783114,"ENSMUSG00000033966",381113
"992","Ccpg1",3636.75326842741,0.400271172550841,0.134798125834168,0.000641130762652402,0.00870329007203608,"ENSMUSG00000034563",72278
"993","Dlg5",3183.5177425838,-0.412153183692394,0.143850546485747,0.000644884295129772,0.00872211865044709,"ENSMUSG00000021782",71228
"994","Larp4",2156.003525052,-0.4007891511521,0.138635398266388,0.000643531783847541,0.00872211865044709,"ENSMUSG00000023025",207214
"995","Slc8a1",254.014262163602,-0.788307200656234,0.31804449777485,0.000646749943143571,0.00872211865044709,"ENSMUSG00000054640",20541
"996","Mex3c",3514.58190769596,0.474145834056582,0.168111055807929,0.000647644653029926,0.00872211865044709,"ENSMUSG00000037253",240396
"997","Plce1",383.153095100621,-0.575653042899913,0.216412640603559,0.000647459394116275,0.00872211865044709,"ENSMUSG00000024998",74055
"998","Nr4a2",375.638284401173,-0.548856646186373,0.204049963535931,0.000648533860200163,0.00872211865044709,"ENSMUSG00000026826",18227
"999","Celf1",7535.31570870877,-0.422102867307528,0.147986669994345,0.000647151358656699,0.00872211865044709,"ENSMUSG00000005506",13046
"1000","Pltp",1120.72644721552,-0.521353095834769,0.191816271349093,0.000646540233077713,0.00872211865044709,"ENSMUSG00000017754",18830
"1001","Adcyap1r1",16548.2937354969,-0.442696474997478,0.157154058944683,0.000648326774495253,0.00872211865044709,"ENSMUSG00000029778",11517
"1002","Rlim",1404.54914037935,-0.49160276886972,0.178429312183695,0.000647463440503048,0.00872211865044709,"ENSMUSG00000056537",19820
"1003","Cdh5",56.7401287516353,-1.33144112256783,0.580458439255567,0.000649393145100511,0.00872558092462206,"ENSMUSG00000031871",12562
"1004","Vgf",223.150934464539,-0.682949885503505,0.267282855584806,0.000660050498277833,0.00886056678151114,"ENSMUSG00000037428",381677
"1005","Rbm12b1",668.190793794133,-0.464482038048482,0.166580402758408,0.000661858130220634,0.00886840958589533,"ENSMUSG00000046667",72397
"1006","Opcml",619.878844246503,-0.696594686799448,0.275072956863651,0.000661551185768493,0.00886840958589533,"ENSMUSG00000062257",330908
"1007","Golga7",10032.121305394,0.337243954389087,0.112009598343244,0.000664334021050669,0.00889336531596731,"ENSMUSG00000015341",57437
"1008","Golga7",10032.121305394,0.337243954389087,0.112009598343244,0.000664334021050669,0.00889336531596731,"ENSMUSG00000015341",628040
"1009","Dmxl1",580.22726860332,-0.601525050039604,0.229608486651968,0.000665501712946871,0.00890077844492965,"ENSMUSG00000037416",240283
"1010","Gja4",86.9056027755066,-1.09651452139,0.468984427261985,0.000666618727709173,0.00890750075053234,"ENSMUSG00000050234",14612
"1011","Prr14",2674.52933137008,0.387684773954116,0.13241071915509,0.000668752149106601,0.00891136825160616,"ENSMUSG00000030822",233895
"1012","Camsap3",800.509151889192,-0.50490333638956,0.185124321402711,0.000667847302387737,0.00891136825160616,"ENSMUSG00000044433",69697
"1013","Bfsp2",1948.40681071287,0.518142914202985,0.186972249066637,0.00066829650200004,0.00891136825160616,"ENSMUSG00000032556",107993
"1014","Glod4",4275.29214609749,0.343961636005019,0.11469650144235,0.000669698840821062,0.00891578860810263,"ENSMUSG00000017286",67201
"1015","Actb",24776.8826612459,-0.364041487601699,0.124343371669138,0.000674838120189905,0.00897596611606719,"ENSMUSG00000029580",11461
"1016","Pom121",2172.82963539811,-0.377570623720309,0.129587169912124,0.000675778127072771,0.00898023032658207,"ENSMUSG00000053293",107939
"1017","Ace",82.6305078675317,-1.14827153750401,0.496252731415388,0.000676877826800371,0.00898660689830749,"ENSMUSG00000020681",11421
"1018","Hectd1",1971.01233824837,-0.42736219928224,0.150950358237845,0.000678181640663887,0.00899567925557643,"ENSMUSG00000035247",207304
"1019","Uba6",787.199817611543,-0.495465011002918,0.181299117549293,0.000680839720785276,0.00902268214985825,"ENSMUSG00000035898",231380
"1020","Dvl1",7627.51400590813,0.533130681037294,0.194100541785512,0.000683841647989426,0.00904592720123239,"ENSMUSG00000029071",13542
"1021","Syn3",498.096948171591,-0.581163598685031,0.221089420426631,0.000688130445982936,0.00908838667406805,"ENSMUSG00000059602",27204
"1022","Tln2",372.213366455176,-0.586839665303394,0.223486421800597,0.000688305184723874,0.00908838667406805,"ENSMUSG00000052698",70549
"1023","Sox1",2405.0424870417,0.440529768176307,0.155071694689909,0.000691810939706224,0.0091263648806741,"ENSMUSG00000096014",20664
"1024","Spsb2",392.925852899024,0.596079287243281,0.223386066776361,0.000692820868016423,0.00913137904045646,"ENSMUSG00000038451",14794
"1025","Disp2",632.007468041982,-0.65818790328245,0.25689618339495,0.00069546324832772,0.00914957003108465,"ENSMUSG00000040035",214240
"1026","Ralgps2",890.304785827301,-0.522883661249647,0.194413545826348,0.000696897664201054,0.00915183182571276,"ENSMUSG00000026594",78255
"1027","Xiap",411.649003068982,-0.498808790895207,0.18299499047756,0.000696384684139452,0.00915183182571276,"ENSMUSG00000025860",11798
"1028","Tpst1",3583.38451097295,0.33979801677691,0.113639325870272,0.000699781236959081,0.00918138314337805,"ENSMUSG00000034118",22021
"1029","Socs1",169.780565172192,0.662586695216415,0.254298156118065,0.000702114851563754,0.00920367189689991,"ENSMUSG00000038037",12703
"1030","Fam171a2",2756.18640270284,-0.507406511267898,0.189054199585286,0.000704216984850921,0.00922288875010719,"ENSMUSG00000034685",217219
"1031","Dusp18",2346.38940182249,-0.357601082131288,0.121957618164776,0.000710131848613947,0.00928358119134807,"ENSMUSG00000047205",75219
"1032","Mal2",188.425385406468,-0.857771677300175,0.356634847363643,0.000710069790805176,0.00928358119134807,"ENSMUSG00000024479",105853
"1033","Tmtc1",337.440927048941,-0.562575149074086,0.213124416666997,0.000714611311055107,0.00933372503394319,"ENSMUSG00000030306",387314
"1034","Avl9",2773.43093822793,-0.419804847874284,0.148769127648781,0.000720896656363966,0.00939888464385321,"ENSMUSG00000029787",78937
"1035","Aldh9a1",4456.75764854424,0.345939682032467,0.116605723133863,0.000722238261987315,0.00940791583314653,"ENSMUSG00000026687",56752
"1036","Xpo4",373.600972296258,-0.580659349948718,0.222223740415848,0.000724045205044564,0.00942298687857818,"ENSMUSG00000021952",57258
"1037","Il33",4543.37389089303,0.41988238949555,0.146941335419234,0.000726792786249811,0.00944951953053407,"ENSMUSG00000024810",77125
"1038","Tbc1d8b",67.6113432994465,-1.05898321530892,0.45513195888338,0.000727387487658713,0.00944951953053407,"ENSMUSG00000042473",245638
"1039","Sec16a",1717.61138241847,-0.488696218236266,0.179883224071893,0.00073192643314198,0.00949997262998427,"ENSMUSG00000026924",227648
"1040","Mapk8",362.93743567051,-0.846675208361387,0.354489427040731,0.000734586005346968,0.00952154684452766,"ENSMUSG00000021936",26419
"1041","Zbtb20",8099.21502757119,-0.373991559055493,0.129724767867244,0.000734902118845803,0.00952154684452766,"ENSMUSG00000022708",56490
"1042","Socs7",499.602061892492,-0.627204216399073,0.245424194471188,0.000736528730732096,0.00953410137335172,"ENSMUSG00000038485",192157
"1043","Otud4",1120.86599706423,-0.437055937829536,0.156907171875559,0.000744916563062848,0.0096254904913415,"ENSMUSG00000036990",73945
"1044","Lancl3",25.6545646181064,-1.57895913833443,0.699532839371049,0.000744753087983699,0.0096254904913415,"ENSMUSG00000047344",236285
"1045","Chd8",938.933840677355,-0.446386097267347,0.161428642760613,0.000759453252309346,0.00979586588254529,"ENSMUSG00000053754",67772
"1046","Pip4k2b",131.884642785299,-0.808471145950566,0.335218835404204,0.00076264637968232,0.00981484206519244,"ENSMUSG00000018547",108083
"1047","Zfp516",1901.15610402715,-0.399502728908148,0.140730736669378,0.000762106094212444,0.00981484206519244,"ENSMUSG00000058881",329003
"1048","Nod1",1381.81444922455,0.409529002538599,0.143632072277829,0.000762955373670291,0.00981484206519244,"ENSMUSG00000038058",107607
"1049","Ttyh3",16724.5407256428,-0.454904062191262,0.165852187149716,0.000772199162533641,0.00992494987447937,"ENSMUSG00000036565",78339
"1050","Olig1",42698.4428246824,0.352691538368406,0.119947667361567,0.000773360103470028,0.0099310671214424,"ENSMUSG00000046160",50914
"1051","Myh10",3934.39698264327,-0.462600891486348,0.169276442713327,0.000774321126688662,0.00993460857940905,"ENSMUSG00000020900",77579
"1052","Adam22",2266.37434794584,-0.516645102331917,0.194799469503707,0.000788657339403737,0.0101095969112956,"ENSMUSG00000040537",11496
"1053","Trim59",6001.45754493334,0.341691556622196,0.11593713822993,0.000793170379144652,0.0101584665696459,"ENSMUSG00000034317",66949
"1054","Satb1",1993.56701214979,-0.446636432646469,0.162692699253605,0.000798144893932823,0.0102041487409507,"ENSMUSG00000023927",20230
"1055","Aph1c",372.390844160816,0.601597556804871,0.23066105932206,0.00079937665960845,0.0102108923444963,"ENSMUSG00000053040",68318
"1056","Tmem229b",1761.03986788086,-0.474513252783627,0.175561382828371,0.000802361429865041,0.0102399964878375,"ENSMUSG00000046157",268567
"1057","Lrp11",2555.88759605272,-0.383683105835785,0.134760184673721,0.000809836383558013,0.0102810927222628,"ENSMUSG00000019796",237253
"1058","Slc4a7",663.049137999946,-0.510185147563685,0.192219886358582,0.000808409724990964,0.0102810927222628,"ENSMUSG00000021733",218756
"1059","Epg5",682.083976124172,-0.550006803479564,0.211247310035064,0.000807673582914164,0.0102810927222628,"ENSMUSG00000039840",100502841
"1060","Pip4k2a",3842.98572023824,0.365491583271764,0.125959465039763,0.000808534084757937,0.0102810927222628,"ENSMUSG00000026737",18718
"1061","Lzts3",2562.79535764763,0.363057383004511,0.125003993342273,0.000809248435000186,0.0102810927222628,"ENSMUSG00000037703",241638
"1062","Slc27a1",59545.0719455786,0.378136020977111,0.133366940397784,0.000809527832308161,0.0102810927222628,"ENSMUSG00000031808",26457
"1063","Upp1",431.557089857843,0.487425116186348,0.179062465419706,0.000812129130040019,0.0103011794639722,"ENSMUSG00000020407",22271
"1064","N4bp2",350.550129708502,-0.569173052583424,0.220389194446578,0.000814620587186218,0.010323749364533,"ENSMUSG00000037795",333789
"1065","Kcnk12",44.0063527001726,-1.23798408520397,0.554610877047601,0.000823928311208707,0.0103962686300294,"ENSMUSG00000050138",210741
"1066","Kdm8",520.069735010537,0.557654764626517,0.211259400171766,0.000823612964720137,0.0103962686300294,"ENSMUSG00000030752",77035
"1067","Lzts1",51.863216436345,-1.13981510624433,0.505990623980834,0.000823020935372844,0.0103962686300294,"ENSMUSG00000036306",211134
"1068","Fez1",21292.6613622339,0.387832547269762,0.136990495016575,0.000823751835201857,0.0103962686300294,"ENSMUSG00000032118",235180
"1069","Vsnl1",318.723773761102,-0.667901421550271,0.269691660422229,0.00082555052300633,0.0104076795500398,"ENSMUSG00000054459",26950
"1070","Ppfia3",521.667110497898,-0.499537522609118,0.187792441288635,0.000830723137529567,0.0104637915272838,"ENSMUSG00000003863",76787
"1071","Fam216b",38.6389525023423,-1.53855568452542,0.716340176927649,0.000833343375600166,0.0104876842529958,"ENSMUSG00000045655",219170
"1072","Stab1",98.9090452520653,-1.06316944970984,0.473989368065555,0.000836064644896552,0.0105036960326778,"ENSMUSG00000042286",192187
"1073","Chn2",4295.27621585028,0.362802434520086,0.125284679644215,0.000835553995323663,0.0105036960326778,"ENSMUSG00000004633",69993
